Area,Consumption Segment,Country,Sector,data
National,Higher,"India, Punjab",Clothing and Footwear,0
National,Higher,"India, Punjab",Food and Beverages,0
National,Higher,"India, Punjab",All Sectors,0
National,Middle,"India, Punjab",Others,0.094835558
National,Middle,"India, Punjab",Financial Services,0.000132992
National,Middle,"India, Punjab",ICT,0.057304055
National,Middle,"India, Punjab",Personal Care,0.019939992
National,Middle,"India, Punjab",Health,0.038084493
National,Middle,"India, Punjab",Education   ,0.084951837
National,Middle,"India, Punjab",Water Utility,0.002869346
National,Middle,"India, Punjab",Transport,0.146974388
National,Middle,"India, Punjab",Energy,0.06727284
National,Middle,"India, Punjab",Housing,0.229971112
National,Middle,"India, Punjab",Clothing and Footwear,0.045066519
National,Middle,"India, Punjab",Food and Beverages,0.212596867
National,Middle,"India, Punjab",All Sectors,1
National,Low,"India, Punjab",Others,0.08720444
National,Low,"India, Punjab",Financial Services,0.000221543
National,Low,"India, Punjab",ICT,0.044927182
National,Low,"India, Punjab",Personal Care,0.023231252
National,Low,"India, Punjab",Health,0.056885025
National,Low,"India, Punjab",Education   ,0.065950894
National,Low,"India, Punjab",Water Utility,0.001961847
National,Low,"India, Punjab",Transport,0.091134724
National,Low,"India, Punjab",Energy,0.085527839
National,Low,"India, Punjab",Housing,0.114864824
National,Low,"India, Punjab",Clothing and Footwear,0.056012908
National,Low,"India, Punjab",Food and Beverages,0.372077522
National,Low,"India, Punjab",All Sectors,1
National,Lowest,"India, Punjab",Others,0.074917703
National,Lowest,"India, Punjab",Financial Services,0.000116349
National,Lowest,"India, Punjab",ICT,0.029733443
National,Lowest,"India, Punjab",Personal Care,0.026845348
National,Lowest,"India, Punjab",Health,0.060080983
National,Lowest,"India, Punjab",Education   ,0.028581156
National,Lowest,"India, Punjab",Water Utility,0.001472121
National,Lowest,"India, Punjab",Transport,0.049084798
National,Lowest,"India, Punjab",Energy,0.108417803
National,Lowest,"India, Punjab",Housing,0.046810605
National,Lowest,"India, Punjab",Clothing and Footwear,0.066512717
National,Lowest,"India, Punjab",Food and Beverages,0.507426975
National,Lowest,"India, Punjab",All Sectors,1
National,All,"India, Punjab",Others,0.081821412
National,All,"India, Punjab",Financial Services,0.000163507
National,All,"India, Punjab",ICT,0.038498845
National,All,"India, Punjab",Personal Care,0.024733385
National,All,"India, Punjab",Health,0.056979575
National,All,"India, Punjab",Education   ,0.049251777
National,All,"India, Punjab",Water Utility,0.001794136
National,All,"India, Punjab",Transport,0.0750198
National,All,"India, Punjab",Energy,0.09524276
National,All,"India, Punjab",Housing,0.090704721
National,All,"India, Punjab",Clothing and Footwear,0.060269463
National,All,"India, Punjab",Food and Beverages,0.425520619
National,All,"India, Punjab",All Sectors,1
Rural,Higher,"India, Punjab",Others,0
Rural,Higher,"India, Punjab",Financial Services,0
Rural,Higher,"India, Punjab",ICT,0
Rural,Higher,"India, Punjab",Personal Care,0
Rural,Higher,"India, Punjab",Health,0
Rural,Higher,"India, Punjab",Education   ,0
Rural,Higher,"India, Punjab",Water Utility,0
Rural,Higher,"India, Punjab",Transport,0
Rural,Higher,"India, Punjab",Energy,0
Rural,Higher,"India, Punjab",Housing,0
Rural,Higher,"India, Punjab",Clothing and Footwear,0
Rural,Higher,"India, Punjab",Food and Beverages,0
Rural,Higher,"India, Punjab",All Sectors,0
Rural,Middle,"India, Punjab",Others,0.237784594
Rural,Middle,"India, Punjab",Financial Services,0.000936393
Rural,Middle,"India, Punjab",ICT,0.039908175
Rural,Middle,"India, Punjab",Personal Care,0.017061126
Rural,Middle,"India, Punjab",Health,0.036277162
Rural,Middle,"India, Punjab",Education   ,0.025621658
Rural,Middle,"India, Punjab",Water Utility,0
Rural,Middle,"India, Punjab",Transport,0.174056655
Rural,Middle,"India, Punjab",Energy,0.085025293
Rural,Middle,"India, Punjab",Housing,0.055732072
Rural,Middle,"India, Punjab",Clothing and Footwear,0.058479229
Rural,Middle,"India, Punjab",Food and Beverages,0.269117642
Rural,Middle,"India, Punjab",All Sectors,1
Rural,Low,"India, Punjab",Others,0.09634675
Rural,Low,"India, Punjab",Financial Services,0.000293307
Rural,Low,"India, Punjab",ICT,0.046017683
Rural,Low,"India, Punjab",Personal Care,0.024129783
Rural,Low,"India, Punjab",Health,0.08034397
Rural,Low,"India, Punjab",Education   ,0.055958518
Rural,Low,"India, Punjab",Water Utility,0.001348646
Rural,Low,"India, Punjab",Transport,0.113693099
Rural,Low,"India, Punjab",Energy,0.087659908
Rural,Low,"India, Punjab",Housing,0.012877814
Rural,Low,"India, Punjab",Clothing and Footwear,0.062476511
Rural,Low,"India, Punjab",Food and Beverages,0.418854011
Rural,Low,"India, Punjab",All Sectors,1
Rural,Lowest,"India, Punjab",Others,0.075706267
Rural,Lowest,"India, Punjab",Financial Services,0.000125037
Rural,Lowest,"India, Punjab",ICT,0.03118561
Rural,Lowest,"India, Punjab",Personal Care,0.027559176
Rural,Lowest,"India, Punjab",Health,0.066165258
Rural,Lowest,"India, Punjab",Education   ,0.027747585
Rural,Lowest,"India, Punjab",Water Utility,0.001531685
Rural,Lowest,"India, Punjab",Transport,0.056648335
Rural,Lowest,"India, Punjab",Energy,0.108839238
Rural,Lowest,"India, Punjab",Housing,0.007609225
Rural,Lowest,"India, Punjab",Clothing and Footwear,0.070718318
Rural,Lowest,"India, Punjab",Food and Beverages,0.526164267
Rural,Lowest,"India, Punjab",All Sectors,1
Rural,All,"India, Punjab",Others,0.083178704
Rural,All,"India, Punjab",Financial Services,0.000184835
Rural,All,"India, Punjab",ICT,0.036318481
Rural,All,"India, Punjab",Personal Care,0.026353745
Rural,All,"India, Punjab",Health,0.070988025
Rural,All,"India, Punjab",Education   ,0.037469292
Rural,All,"India, Punjab",Water Utility,0.001465212
Rural,All,"India, Punjab",Transport,0.076573842
Rural,All,"India, Punjab",Energy,0.10148484
Rural,All,"India, Punjab",Housing,0.009531439
Rural,All,"India, Punjab",Clothing and Footwear,0.067849868
Rural,All,"India, Punjab",Food and Beverages,0.488601717
Rural,All,"India, Punjab",All Sectors,1
Urban,Higher,"India, Punjab",Others,0
Urban,Higher,"India, Punjab",Financial Services,0
Urban,Higher,"India, Punjab",ICT,0
Urban,Higher,"India, Punjab",Personal Care,0
Urban,Higher,"India, Punjab",Health,0
Urban,Higher,"India, Punjab",Education   ,0
Urban,Higher,"India, Punjab",Water Utility,0
Urban,Higher,"India, Punjab",Transport,0
Urban,Higher,"India, Punjab",Energy,0
Urban,Higher,"India, Punjab",Housing,0
Urban,Higher,"India, Punjab",Clothing and Footwear,0
Urban,Higher,"India, Punjab",Food and Beverages,0
Urban,Higher,"India, Punjab",All Sectors,0
Urban,Middle,"India, Punjab",Others,0.092626202
Urban,Middle,"India, Punjab",Financial Services,0.000120575
Urban,Middle,"India, Punjab",ICT,0.057572918
Urban,Middle,"India, Punjab",Personal Care,0.019984487
Urban,Middle,"India, Punjab",Health,0.038112426
Urban,Middle,"India, Punjab",Education   ,0.085868817
Urban,Middle,"India, Punjab",Water Utility,0.002913693
Urban,Middle,"India, Punjab",Transport,0.146555817
Urban,Middle,"India, Punjab",Energy,0.066998466
Urban,Middle,"India, Punjab",Housing,0.232664072
Urban,Middle,"India, Punjab",Clothing and Footwear,0.044859218
Urban,Middle,"India, Punjab",Food and Beverages,0.211723308
Urban,Middle,"India, Punjab",All Sectors,1
Urban,Low,"India, Punjab",Others,0.080439523
Urban,Low,"India, Punjab",Financial Services,0.00016844
Urban,Low,"India, Punjab",ICT,0.044120259
Urban,Low,"India, Punjab",Personal Care,0.022566377
Urban,Low,"India, Punjab",Health,0.039526411
Urban,Low,"India, Punjab",Education   ,0.073344824
Urban,Low,"India, Punjab",Water Utility,0.00241559
Urban,Low,"India, Punjab",Transport,0.074442493
Urban,Low,"India, Punjab",Energy,0.0839502
Urban,Low,"India, Punjab",Housing,0.190330842
Urban,Low,"India, Punjab",Clothing and Footwear,0.051230118
Urban,Low,"India, Punjab",Food and Beverages,0.337464924
Urban,Low,"India, Punjab",All Sectors,1
Urban,Lowest,"India, Punjab",Others,0.072868218
Urban,Lowest,"India, Punjab",Financial Services,9.38E-05
Urban,Lowest,"India, Punjab",ICT,0.025959246
Urban,Lowest,"India, Punjab",Personal Care,0.0249901
Urban,Lowest,"India, Punjab",Health,0.044267884
Urban,Lowest,"India, Punjab",Education   ,0.030747615
Urban,Lowest,"India, Punjab",Water Utility,0.001317315
Urban,Lowest,"India, Punjab",Transport,0.029427078
Urban,Lowest,"India, Punjab",Energy,0.107322489
Urban,Lowest,"India, Punjab",Housing,0.148695434
Urban,Lowest,"India, Punjab",Clothing and Footwear,0.055582311
Urban,Lowest,"India, Punjab",Food and Beverages,0.458728541
Urban,Lowest,"India, Punjab",All Sectors,1
Urban,All,"India, Punjab",Others,0.080242012
Urban,All,"India, Punjab",Financial Services,0.000138689
Urban,All,"India, Punjab",ICT,0.041036005
Urban,All,"India, Punjab",Personal Care,0.02284787
Urban,All,"India, Punjab",Health,0.040678779
Urban,All,"India, Punjab",Education   ,0.06296235
Urban,All,"India, Punjab",Water Utility,0.002176886
Urban,All,"India, Punjab",Transport,0.073211453
Urban,All,"India, Punjab",Energy,0.087979224
Urban,All,"India, Punjab",Housing,0.185161219
Urban,All,"India, Punjab",Clothing and Footwear,0.051448597
Urban,All,"India, Punjab",Food and Beverages,0.352116916
Urban,All,"India, Punjab",All Sectors,1
National,Higher,"India, Rajasthan",Others,0
National,Higher,"India, Rajasthan",Financial Services,0
National,Higher,"India, Rajasthan",ICT,0
National,Higher,"India, Rajasthan",Personal Care,0
National,Higher,"India, Rajasthan",Health,0
National,Higher,"India, Rajasthan",Education   ,0
National,Higher,"India, Rajasthan",Water Utility,0
National,Higher,"India, Rajasthan",Transport,0
National,Higher,"India, Rajasthan",Energy,0
National,Higher,"India, Rajasthan",Housing,0
National,Higher,"India, Rajasthan",Clothing and Footwear,0
National,Higher,"India, Rajasthan",Food and Beverages,0
National,Higher,"India, Rajasthan",All Sectors,0
National,Middle,"India, Rajasthan",Others,0.101892069
National,Middle,"India, Rajasthan",Financial Services,0.0003402
National,Middle,"India, Rajasthan",ICT,0.061130655
National,Middle,"India, Rajasthan",Personal Care,0.019359251
National,Middle,"India, Rajasthan",Health,0.042557982
National,Middle,"India, Rajasthan",Education   ,0.07357201
National,Middle,"India, Rajasthan",Water Utility,0.00471239
National,Middle,"India, Rajasthan",Transport,0.074563813
National,Middle,"India, Rajasthan",Energy,0.056893968
National,Middle,"India, Rajasthan",Housing,0.301214543
National,Middle,"India, Rajasthan",Clothing and Footwear,0.041836682
National,Middle,"India, Rajasthan",Food and Beverages,0.221926435
National,Middle,"India, Rajasthan",All Sectors,1
National,Low,"India, Rajasthan",Others,0.080502537
National,Low,"India, Rajasthan",Financial Services,0.000284326
National,Low,"India, Rajasthan",ICT,0.041568032
National,Low,"India, Rajasthan",Personal Care,0.019032313
National,Low,"India, Rajasthan",Health,0.039668178
National,Low,"India, Rajasthan",Education   ,0.076807175
National,Low,"India, Rajasthan",Water Utility,0.003995594
National,Low,"India, Rajasthan",Transport,0.0774941
National,Low,"India, Rajasthan",Energy,0.074350982
National,Low,"India, Rajasthan",Housing,0.171145668
National,Low,"India, Rajasthan",Clothing and Footwear,0.055591701
National,Low,"India, Rajasthan",Food and Beverages,0.359559393
National,Low,"India, Rajasthan",All Sectors,1
National,Lowest,"India, Rajasthan",Others,0.094591292
National,Lowest,"India, Rajasthan",Financial Services,0.000671088
National,Lowest,"India, Rajasthan",ICT,0.027174943
National,Lowest,"India, Rajasthan",Personal Care,0.021371833
National,Lowest,"India, Rajasthan",Health,0.037836381
National,Lowest,"India, Rajasthan",Education   ,0.0272514
National,Lowest,"India, Rajasthan",Water Utility,0.00202521
National,Lowest,"India, Rajasthan",Transport,0.04006826
National,Lowest,"India, Rajasthan",Energy,0.100761495
National,Lowest,"India, Rajasthan",Housing,0.044017831
National,Lowest,"India, Rajasthan",Clothing and Footwear,0.070402924
National,Lowest,"India, Rajasthan",Food and Beverages,0.533827344
National,Lowest,"India, Rajasthan",All Sectors,1
National,All,"India, Rajasthan",Others,0.091619561
National,All,"India, Rajasthan",Financial Services,0.000575557
National,All,"India, Rajasthan",ICT,0.031298341
National,All,"India, Rajasthan",Personal Care,0.020793678
National,All,"India, Rajasthan",Health,0.038371668
National,All,"India, Rajasthan",Education   ,0.039594785
National,All,"India, Rajasthan",Water Utility,0.002538194
National,All,"India, Rajasthan",Transport,0.049377525
National,All,"India, Rajasthan",Energy,0.093679478
National,All,"India, Rajasthan",Housing,0.079316258
National,All,"India, Rajasthan",Clothing and Footwear,0.066327159
National,All,"India, Rajasthan",Food and Beverages,0.486507795
National,All,"India, Rajasthan",All Sectors,1
Rural,Higher,"India, Rajasthan",Others,0
Rural,Higher,"India, Rajasthan",Financial Services,0
Rural,Higher,"India, Rajasthan",ICT,0
Rural,Higher,"India, Rajasthan",Personal Care,0
Rural,Higher,"India, Rajasthan",Health,0
Rural,Higher,"India, Rajasthan",Education   ,0
Rural,Higher,"India, Rajasthan",Water Utility,0
Rural,Higher,"India, Rajasthan",Transport,0
Rural,Higher,"India, Rajasthan",Energy,0
Rural,Higher,"India, Rajasthan",Housing,0
Rural,Higher,"India, Rajasthan",Clothing and Footwear,0
Rural,Higher,"India, Rajasthan",Food and Beverages,0
Rural,Higher,"India, Rajasthan",All Sectors,0
Rural,Middle,"India, Rajasthan",Others,0.38473511
Rural,Middle,"India, Rajasthan",Financial Services,0.003417577
Rural,Middle,"India, Rajasthan",ICT,0.109834845
Rural,Middle,"India, Rajasthan",Personal Care,0.024677446
Rural,Middle,"India, Rajasthan",Health,0.009321979
Rural,Middle,"India, Rajasthan",Education   ,0
Rural,Middle,"India, Rajasthan",Water Utility,0
Rural,Middle,"India, Rajasthan",Transport,0.004218175
Rural,Middle,"India, Rajasthan",Energy,0.046994838
Rural,Middle,"India, Rajasthan",Housing,0.145014993
Rural,Middle,"India, Rajasthan",Clothing and Footwear,0.037211147
Rural,Middle,"India, Rajasthan",Food and Beverages,0.23457389
Rural,Middle,"India, Rajasthan",All Sectors,1
Rural,Low,"India, Rajasthan",Others,0.102577255
Rural,Low,"India, Rajasthan",Financial Services,0.000482607
Rural,Low,"India, Rajasthan",ICT,0.04369576
Rural,Low,"India, Rajasthan",Personal Care,0.01743891
Rural,Low,"India, Rajasthan",Health,0.059918347
Rural,Low,"India, Rajasthan",Education   ,0.054747084
Rural,Low,"India, Rajasthan",Water Utility,0.002278789
Rural,Low,"India, Rajasthan",Transport,0.110160666
Rural,Low,"India, Rajasthan",Energy,0.077296703
Rural,Low,"India, Rajasthan",Housing,0.026098114
Rural,Low,"India, Rajasthan",Clothing and Footwear,0.05870471
Rural,Low,"India, Rajasthan",Food and Beverages,0.446601054
Rural,Low,"India, Rajasthan",All Sectors,1
Rural,Lowest,"India, Rajasthan",Others,0.099712993
Rural,Lowest,"India, Rajasthan",Financial Services,0.000782326
Rural,Lowest,"India, Rajasthan",ICT,0.027501736
Rural,Lowest,"India, Rajasthan",Personal Care,0.021278639
Rural,Lowest,"India, Rajasthan",Health,0.038724281
Rural,Lowest,"India, Rajasthan",Education   ,0.025465704
Rural,Lowest,"India, Rajasthan",Water Utility,0.001356161
Rural,Lowest,"India, Rajasthan",Transport,0.041397099
Rural,Lowest,"India, Rajasthan",Energy,0.103062444
Rural,Lowest,"India, Rajasthan",Housing,0.010445511
Rural,Lowest,"India, Rajasthan",Clothing and Footwear,0.072631507
Rural,Lowest,"India, Rajasthan",Food and Beverages,0.557641599
Rural,Lowest,"India, Rajasthan",All Sectors,1
Rural,All,"India, Rajasthan",Others,0.100000318
Rural,All,"India, Rajasthan",Financial Services,0.000760756
Rural,All,"India, Rajasthan",ICT,0.02872596
Rural,All,"India, Rajasthan",Personal Care,0.020994366
Rural,All,"India, Rajasthan",Health,0.040290593
Rural,All,"India, Rajasthan",Education   ,0.027633662
Rural,All,"India, Rajasthan",Water Utility,0.001424326
Rural,All,"India, Rajasthan",Transport,0.046494193
Rural,All,"India, Rajasthan",Energy,0.101134237
Rural,All,"India, Rajasthan",Housing,0.011643199
Rural,All,"India, Rajasthan",Clothing and Footwear,0.071587942
Rural,All,"India, Rajasthan",Food and Beverages,0.549310447
Rural,All,"India, Rajasthan",All Sectors,1
Urban,Higher,"India, Rajasthan",Others,0
Urban,Higher,"India, Rajasthan",Financial Services,0
Urban,Higher,"India, Rajasthan",ICT,0
Urban,Higher,"India, Rajasthan",Personal Care,0
Urban,Higher,"India, Rajasthan",Health,0
Urban,Higher,"India, Rajasthan",Education   ,0
Urban,Higher,"India, Rajasthan",Water Utility,0
Urban,Higher,"India, Rajasthan",Transport,0
Urban,Higher,"India, Rajasthan",Energy,0
Urban,Higher,"India, Rajasthan",Housing,0
Urban,Higher,"India, Rajasthan",Clothing and Footwear,0
Urban,Higher,"India, Rajasthan",Food and Beverages,0
Urban,Higher,"India, Rajasthan",All Sectors,0
Urban,Middle,"India, Rajasthan",Others,0.100086398
Urban,Middle,"India, Rajasthan",Financial Services,0.000320554
Urban,Middle,"India, Rajasthan",ICT,0.060819727
Urban,Middle,"India, Rajasthan",Personal Care,0.0193253
Urban,Middle,"India, Rajasthan",Health,0.042770161
Urban,Middle,"India, Rajasthan",Education   ,0.074041694
Urban,Middle,"India, Rajasthan",Water Utility,0.004742474
Urban,Middle,"India, Rajasthan",Transport,0.0750129
Urban,Middle,"India, Rajasthan",Energy,0.056957164
